Lch,Wch,Tch,Tox1,Tox2,Ion_N,Ioff_N,Vth_N,SS_N,Ion_P,Ioff_P,Vth_P,SS_P
22.76,43.56,7.51,0.21,1.68,6.43323387430874e-05,8.95140199544774e-11,0.2076616850215471,58.7298309097862,4.07987772519581e-05,4.7305889891487496e-11,-0.2410538985996286,66.29815665636463
18.13,62.28,5.29,0.95,2.19,5.57087145637006e-05,3.20284672304067e-10,0.183456139178494,69.23248262289789,3.63711449561335e-05,1.8586154993777e-10,-0.1981961229494054,69.49827172024179
34.28,41.08,6.2,0.23,2.13,6.04829625670775e-05,3.2819215897792396e-11,0.242231363415028,67.8371955158619,3.59189656074665e-05,1.6048401438224598e-11,-0.2524173350017516,67.18647603927211
23.13,77.92,7.09,1.03,1.6,7.49258925908325e-05,3.3253555189404203e-10,0.1810112936957472,68.5341977456744,5.05850108114874e-05,1.89744988168177e-10,-0.1950251119392168,68.441749478515
27.76,29.31,6.35,0.74,1.69,3.07945779596576e-05,3.68187580001532e-11,0.2429671700594882,68.6148159485937,1.93634586033504e-05,1.90151094332132e-11,-0.2536863485846781,69.14671116369189
21.74,62.22,4.22,1.0,2.11,5.18331974013253e-05,9.43170279180386e-11,0.2083897136514814,60.145377128151104,3.27993294314825e-05,5.042464510340439e-11,-0.2421645916051846,68.6549895773563
28.69,57.92,7.16,1.15,1.51,5.03183754809855e-05,1.18537851424553e-10,0.2020620465318613,63.41497709612709,3.32071743218364e-05,6.261427729741549e-11,-0.2317122057162143,59.20529164405508
17.75,29.38,6.87,0.34,1.81,4.72379545038907e-05,1.09965369117175e-10,0.2091316954314497,63.8303036526012,2.34208812886317e-05,6.125183399482249e-11,-0.2401623626646699,66.17373073544388
31.57,17.01,6.53,0.51,1.74,2.37353479323302e-05,1.4547263191613698e-11,0.2540501979849539,67.47623935279428,1.41187361330253e-05,7.2020575437710395e-12,-0.2730061514927424,65.43305115301229
27.06,27.53,7.44,0.8,1.76,2.96561548781128e-05,5.0217396938705295e-11,0.2409567572142335,68.738953463402,1.92116982703157e-05,2.6725055507083897e-11,-0.2506925874693316,69.85893610744401
22.04,51.05,4.38,1.1,1.93,4.18090391818272e-05,8.059183700940509e-11,0.2178314588254134,59.00110051445712,2.71704707365684e-05,4.1204926149560695e-11,-0.2453886186468551,68.96808417377682
26.71,57.98,5.18,1.04,1.65,4.76212474039338e-05,6.98229355719078e-11,0.2193652332783438,55.76713353667162,3.08117304566125e-05,3.71551658558351e-11,-0.2452562091021781,68.65201306500252
28.73,56.73,6.6,1.09,2.18,4.69965840825858e-05,1.0814613224519801e-10,0.2053126536191539,62.674709409897694,3.0955989219779e-05,5.5896659206395094e-11,-0.2382048934531972,64.1349884144383
15.3,46.81,5.31,0.88,2.17,4.74955353263184e-05,4.5914317745381403e-10,0.1807857289256075,70.85005485792088,3.10119251523051e-05,2.76810349178612e-10,-0.1939235847366206,72.1945543852381
18.31,71.85,7.58,0.49,1.7,8.92336503334185e-05,5.324619550822e-10,0.1753085135112799,69.20446343960552,5.6002426724623e-05,3.01651128996518e-10,-0.1859037670736575,69.437618239864
16.54,19.35,7.9,0.32,1.55,3.36948244860483e-05,9.22689723377201e-11,0.2207384937701614,63.75598733726359,2.13919665486027e-05,5.2716754185030894e-11,-0.2453657825250876,69.78008719006978
30.6,77.59,6.45,0.28,1.78,9.68792775434669e-05,7.66804334609008e-11,0.2070925555202116,54.80366250520952,6.13863229812317e-05,3.81405591547673e-11,-0.2359325080651295,67.5708729168191
16.25,40.28,6.57,0.28,1.63,6.00780304702104e-05,1.64380105733594e-10,0.1949180580904805,65.87380436439099,3.8741051088607e-05,9.642623051526689e-11,-0.2152522172132088,64.2479056003093
15.1,51.14,7.95,1.07,1.9,5.81491131579426e-05,6.6089130477351905e-09,0.1135306711070491,73.02722539815856,3.14807643275463e-05,4.60066603722889e-09,-0.1256590486833118,78.53073629894867
28.09,23.64,7.37,1.19,1.84,2.22578852066995e-05,4.6476384946135e-11,0.2427800633906985,69.43128932250158,1.45656770969921e-05,2.5490446726672397e-11,-0.2538675351393195,71.25572337635738
22.16,54.7,6.13,0.53,1.89,6.38551615195552e-05,1.07455104493337e-10,0.2165574190777001,75.10047198374708,4.07332038014368e-05,5.819471802021059e-11,-0.235647788490889,64.36352932329828
24.83,37.6,4.59,0.93,1.95,3.61058327348534e-05,4.1001110289334e-11,0.2420228411950966,68.52854442542738,2.29202930169782e-05,2.2027311865021498e-11,-0.2516700184084446,69.01975269879831
29.29,66.99,7.85,1.13,2.09,5.71732340985261e-05,1.8829581715218e-10,0.1910026006698273,66.8326732709247,3.78544795502292e-05,1.01266607647969e-10,-0.2129121465786354,65.36281735585608
15.07,64.84,7.73,1.09,2.07,6.99867875228751e-05,8.95067748004929e-09,0.1074421631102971,71.16357947390667,4.74303452495743e-05,6.36426474436956e-09,-0.1168190683535817,75.82247921436489
25.54,74.29,6.96,0.85,2.19,7.53415368348423e-05,2.05835242439878e-10,0.187743203441421,66.5678882619062,4.46000746393671e-05,1.12268174942034e-10,-0.2067430867389453,64.9609807647737
17.74,52.76,6.08,0.34,2.08,7.63319064254785e-05,1.77753086886103e-10,0.1913728545610993,65.7545113584119,3.98602066855278e-05,9.8679740948688e-11,-0.2115838471385983,63.591933895623285
31.01,59.06,5.8,0.63,1.58,6.24762791080068e-05,5.316277996565119e-11,0.2272635767022022,56.31182961803791,3.91050360129982e-05,2.6185078524667897e-11,-0.2471321928398532,68.0493170814557
19.14,76.5,7.42,0.79,1.61,8.32007032059777e-05,7.06415486146434e-10,0.1732100072551836,69.66065412358489,5.43047940092661e-05,4.09732328835834e-10,-0.1825535035857249,70.30535271936098
17.08,66.78,4.23,1.19,1.78,5.82171044886773e-05,2.5363856556571103e-10,0.1873721742829081,68.51589690853568,3.91368262460772e-05,1.50179229034586e-10,-0.203224836146199,68.25096116022478
29.22,79.92,6.78,0.8,1.72,7.90238712283808e-05,1.20677999892759e-10,0.1963454668982824,61.78377139896768,5.03511657793032e-05,6.177649130318849e-11,-0.2233963643741007,55.94841546094631
33.84,69.88,5.11,0.98,1.83,5.90318254607772e-05,5.2088467656603794e-11,0.2291482316191799,58.042567545269904,3.82592952683423e-05,2.5997461872663e-11,-0.2464527757278229,68.10407313866071
26.96,72.42,7.53,0.72,1.71,7.54605234093261e-05,1.59771034702275e-10,0.1912982686947239,64.60308638064541,4.82878041746944e-05,8.5518314546423e-11,-0.2128825078110333,61.431877732074206
26.96,52.1,7.98,0.82,1.76,5.39839843057136e-05,1.38949913434219e-10,0.1979751693554768,64.85419757471308,3.50824797952261e-05,7.48125672567751e-11,-0.2239770945141732,61.92785065156228
16.47,59.37,7.99,0.41,2.05,8.29247026310624e-05,9.37639816739627e-10,0.1714376400768927,69.97663741053168,5.50720782362517e-05,5.829432151078461e-10,-0.1796740296253966,71.00010251366722
20.52,58.43,6.61,0.92,2.15,5.64401034796419e-05,3.76885293876017e-10,0.1813416968072482,69.73399714123651,3.69530655258319e-05,2.04253113742311e-10,-0.1962433032300375,69.98691156408371
22.87,41.77,6.88,0.79,2.02,4.53052776876782e-05,1.31730060652534e-10,0.2025794722638274,65.26487344520349,2.93907163748551e-05,7.282334416678919e-11,-0.2308139711613592,62.9578606463248
25.79,35.18,4.38,0.55,1.99,4.07888035315916e-05,2.8247093892408597e-11,0.24451087083141,68.02781001672389,1.96794483103007e-05,1.4491096063319399e-11,-0.2557521781044585,67.65335593758601
18.36,19.7,5.61,1.14,1.94,1.89033904949197e-05,8.304699087512079e-11,0.222696492711118,70.7177253767132,1.1809930699595e-05,4.7933714404995694e-11,-0.2491472891246238,71.7045834735914
24.75,72.38,6.81,0.32,2.13,9.79874933904955e-05,1.29104936869715e-10,0.1942444781133266,62.12271552422188,6.2011048831817e-05,6.931605041208659e-11,-0.2176418042886823,57.2122976109459
34.14,69.57,4.44,0.83,2.04,6.10506920482001e-05,4.1991762620785496e-11,0.2404116852019549,67.983750508849,3.91956721926033e-05,2.0701616378959497e-11,-0.2484287714959372,67.57517463663359
26.29,64.22,7.96,1.06,1.75,5.9686086645336e-05,2.41279217823345e-10,0.1868473819584491,68.0958963719525,3.91054577190179e-05,1.37079384063053e-10,-0.2044227888798508,67.82768281988919
21.44,18.11,6.78,1.18,1.63,1.94641154179292e-05,6.24877597862895e-11,0.241490126929173,69.7114159294158,1.26151136667686e-05,3.5254994884845494e-11,-0.25128721240172,72.12158934494958
26.81,43.06,4.02,1.1,1.54,3.28191007719457e-05,3.3097641600671596e-11,0.2434091196787952,68.3333568445717,2.03872739457977e-05,1.7154887532794597e-11,-0.2539342823658753,68.38531166026488
34.09,41.49,4.04,0.44,1.78,4.80519054723043e-05,2.0188709444437498e-11,0.2470197959903025,67.05044362494519,2.74931459934916e-05,9.811235724445899e-12,-0.260287166396982,65.13253266940511
30.11,64.78,5.5,1.01,1.73,5.50191026748909e-05,6.61896609999167e-11,0.2191848455130773,53.9833446036552,3.54120459008917e-05,3.31485458203584e-11,-0.2447803668239645,68.44967838552701
16.46,60.4,6.25,0.66,1.57,7.43855617034215e-05,3.88793441668656e-10,0.17982808999004,69.1558219215451,4.88765715166678e-05,2.4280625713299303e-10,-0.1911618331658856,69.56241925454938
27.68,15.15,6.07,0.51,2.2,1.80077332951087e-05,1.4776414563296097e-11,0.2552085033104925,68.11386103332309,1.06148618781819e-05,7.514470170221529e-12,-0.2745921872414581,66.9954500704172
33.19,15.26,7.92,0.53,1.73,2.30695779141966e-05,1.5156810257335798e-11,0.2540887913111052,68.01744538207089,1.42923576418677e-05,7.377468566411309e-12,-0.2733470811179982,66.24119942001941
19.49,17.85,7.92,0.85,1.68,2.19328659104521e-05,9.250764806252029e-11,0.2336819502104797,67.7929144415412,1.4411985167785e-05,5.286545535552439e-11,-0.2462871855559298,71.1265750015782
31.69,68.21,6.46,1.18,1.91,5.41632444094366e-05,9.33952230281989e-11,0.2077946251485138,60.08568634592951,3.59493775429013e-05,4.675551112637739e-11,-0.2435539683364736,68.5868808167357
32.55,51.56,6.08,1.19,1.73,4.2724523048337e-05,5.5690563596606e-11,0.2315749768744337,60.50507413956253,2.8153172377626e-05,2.8077038419815798e-11,-0.2408199397677755,61.6836430090974
32.15,60.51,7.61,0.81,2.0,6.01922672835132e-05,9.001769820860649e-11,0.2080883881082624,59.32048964603592,3.90484545486517e-05,4.5613341048201896e-11,-0.2424976736172069,68.571487946644
21.95,38.55,6.26,1.13,1.86,3.6056155601628e-05,1.46328104546982e-10,0.2031452883138299,67.35224931149861,2.36444907087891e-05,8.020624500490789e-11,-0.2340040994204076,65.76165885209959
23.22,72.65,5.64,0.37,1.76,8.9567864624938e-05,9.765661077154219e-11,0.2013167417494369,58.82709613659398,5.54379652436027e-05,5.12501454011823e-11,-0.2302668068924527,56.38566231926742
27.32,72.07,4.44,0.93,1.96,5.65635033141465e-05,6.42328558319487e-11,0.2198488539779402,53.1635880453194,3.55455179623384e-05,3.3274551230632794e-11,-0.245407762124422,68.312739838934
18.26,49.62,7.09,1.2,1.63,4.81158274519954e-05,8.73047921790437e-10,0.1723595878132194,67.34436669135279,3.13062963254197e-05,5.328400591961501e-10,-0.1837684320008946,72.9407742772663
30.18,35.96,5.99,0.73,2.09,3.62868300455469e-05,3.7705027671062e-11,0.2422531203098715,68.3712889936042,2.24772732520362e-05,1.87265410993297e-11,-0.2530749742683471,68.68426696134789
19.82,32.89,5.23,0.33,1.59,3.7919230778031e-05,4.64087317922418e-11,0.2407604582491243,68.34179893035508,2.36792511355847e-05,2.4609349424434e-11,-0.2482979405995449,68.39893213349352
27.61,29.52,6.25,0.95,2.09,2.72533650672585e-05,4.3577928041473e-11,0.2422147001451534,68.8872179490801,1.74952457148578e-05,2.28733535421277e-11,-0.252812491159055,69.98914290551481
29.4,63.66,4.76,0.39,1.6,6.95016151653846e-05,4.5018190429047694e-11,0.2338254344628771,62.036299091392685,4.12506962612293e-05,2.20292631501315e-11,-0.2470379623894862,67.32475168295841
29.4,22.81,6.42,0.76,1.74,2.58799618929977e-05,2.46608460296878e-11,0.24698821632235,68.5392818970328,1.60227619978937e-05,1.2351219086710299e-11,-0.2604489378218566,68.27537029726719
20.57,79.04,7.99,0.39,1.81,0.000105500829736,4.15815032299898e-10,0.1770189692087374,68.46572793199569,6.64977072694583e-05,2.28211160176738e-10,-0.1882729473536502,67.85457950195898
26.3,24.59,4.64,0.66,1.85,2.24337447178425e-05,2.0499577070161497e-11,0.249408567947342,68.2719177850323,1.41769284909037e-05,1.0306820010922e-11,-0.2638169196138499,67.51606012158202
26.49,41.03,5.19,0.98,2.11,3.44387227875906e-05,5.2285979421126594e-11,0.2388760194158733,67.1692498897718,2.21097251990118e-05,2.7480649573534197e-11,-0.249238867355407,69.233465994845
20.01,21.36,6.62,0.48,1.82,2.71000291026729e-05,5.01097864375282e-11,0.2415124511674587,68.9208465737278,1.67567620256904e-05,2.73464682833417e-11,-0.2501777107342895,69.94500952985533
31.32,17.72,4.61,1.04,1.87,1.61371301698892e-05,1.15811783245233e-11,0.2605957139240116,67.8683122351475,1.02793808899927e-05,5.68347367649356e-12,-0.2841956250871305,66.04719469694709
29.1,31.62,6.9,0.72,2.01,3.42025753060803e-05,4.45616920144361e-11,0.2412400880360743,68.51299798197772,2.15016916124065e-05,2.26962014254478e-11,-0.2499823214107734,69.2146644338987
21.8,46.36,5.46,0.42,2.0,5.39301558255013e-05,7.24338335076892e-11,0.2165012304221992,55.72372028126932,3.37137553872566e-05,3.8331626955816193e-11,-0.2447900534585917,68.49438900736521
22.2,28.01,6.42,0.23,1.63,3.98215584409937e-05,4.1374583319552e-11,0.241376644709633,68.25844745215659,2.4936915170001e-05,2.12596329951057e-11,-0.2507980609338084,68.3156645421655
19.58,41.93,6.93,0.58,2.15,4.79065822470935e-05,2.15375803714853e-10,0.1913434478057652,68.44074354610541,3.01844789064309e-05,1.23683004859411e-10,-0.2103598489582341,68.160636262067
18.77,63.23,7.65,0.24,2.0,8.52280582711331e-05,3.1642034560389005e-10,0.1918572055295156,79.0554210498086,5.27542329801704e-05,1.75333444332498e-10,-0.1945917976226815,67.2449079823661
30.91,22.53,7.25,0.84,1.98,2.47438609374853e-05,2.75173483723639e-11,0.2465507797771017,68.9600836429245,1.5693298718601e-05,1.3925647988284698e-11,-0.2603218961303868,69.60626295908412
15.83,51.39,4.54,1.1,1.92,4.68751680016359e-05,2.9586589119152004e-10,0.186915123738681,69.89962194375579,3.06932536761477e-05,1.77076840619582e-10,-0.2029159547011199,70.6396100239248
34.52,24.9,4.28,0.38,1.7,3.28508124301214e-05,1.2200326449753499e-11,0.2553897362245514,65.77306906567351,1.84678009980782e-05,5.99739242429431e-12,-0.2744217638150658,62.35746553145008
31.73,52.45,6.22,0.61,1.84,5.73666380760286e-05,5.07453641761858e-11,0.2312090238431082,59.9061352903062,3.60626359710012e-05,2.5184309603673897e-11,-0.2478568889469693,68.175909401745
33.27,78.62,5.07,1.08,1.84,6.26523274720342e-05,6.188842855339279e-11,0.2201654941037615,52.270471691230505,4.07338848157235e-05,3.0888890920850004e-11,-0.2448492926638356,68.22323303681779
33.12,35.6,6.32,0.65,1.52,4.15747669695313e-05,3.13189773661709e-11,0.2433566189343555,68.1383974696195,2.60890990107855e-05,1.5633310075691798e-11,-0.2538435844503196,67.80431905070944
23.04,70.57,7.04,0.53,1.66,8.7175565400023e-05,1.72016515744082e-10,0.1894452334679134,64.7872685158569,5.55682336514822e-05,9.453068048330669e-11,-0.209920610962046,61.41891852073292
31.68,15.52,5.56,0.53,2.2,1.88786109922208e-05,1.13379665248649e-11,0.259595427847954,67.01859795862546,1.14621012091549e-05,5.7105723336697896e-12,-0.2821175072497859,64.99604196439002
25.33,54.54,6.99,0.62,1.96,6.49444993098392e-05,1.12518034412532e-10,0.201631126500551,62.07387734356632,4.38797353515856e-05,6.17934805710626e-11,-0.2291340246115086,57.51544535050232
20.09,68.33,6.88,0.64,1.64,7.70398990619519e-05,3.03310101860126e-10,0.1938740871535846,80.11659366609929,4.92410859510941e-05,1.67983345047536e-10,-0.1961658900972675,67.1429579045503
18.8,16.41,6.37,0.68,1.73,1.9486977892194e-05,4.2566419658436894e-11,0.234210399140095,54.71569574081481,1.21506393108288e-05,2.4107444299571597e-11,-0.2551264742914465,71.24718012460072
18.66,67.04,5.34,0.73,2.06,6.42170577702522e-05,2.29939835306966e-10,0.1869233778615896,67.31027787475041,4.10561410366385e-05,1.30477719987273e-10,-0.2035990247938491,66.19964171826379
33.76,25.14,7.79,0.27,1.65,4.01837595186134e-05,2.5009289329949198e-11,0.2454261276583427,67.88804633200101,2.52836320128523e-05,1.2254792669025499e-11,-0.2576277774894372,66.9034363396766
33.76,35.84,7.64,1.16,1.68,3.2797597037102e-05,4.98687371207683e-11,0.240818444533298,68.6633174845013,2.16310090291538e-05,2.5407646748705698e-11,-0.2510379711337492,69.76455752218611
23.54,73.83,6.1,1.11,1.61,6.76014351363294e-05,2.07707684176506e-10,0.188325127626915,66.7923786300097,4.52411808897957e-05,3.70457138190465e-11,-0.2087214670332189,68.61778273323691
15.56,60.73,5.26,0.35,1.86,7.58420943575227e-05,1.88369424082023e-10,0.1894449195332821,65.70049868050249,4.68020626060244e-05,1.11521398329419e-10,-0.2072039581188359,63.65404559117802
17.65,76.44,5.97,1.17,1.77,7.32906998280676e-05,8.909212877709401e-10,0.1719669152344788,70.0710119190145,4.39099912116384e-05,2.0427341394561701e-10,-0.1761551179770047,71.6652521873664
31.75,70.1,7.28,0.23,1.88,9.66571103732768e-05,7.779309393923989e-11,0.2072270201017594,55.300160519658,5.91068133010519e-05,3.8411198172867397e-11,-0.2435337293629487,68.0511170344823
32.85,64.87,4.71,0.26,1.72,8.19530914213918e-05,3.87502627550259e-11,0.2405921001928618,67.80927696187972,4.68417856527597e-05,1.88447281392711e-11,-0.2483730161508861,66.79079466227961
33.86,77.06,5.89,1.19,2.15,5.87574954912303e-05,8.001285881601429e-11,0.2115060614602469,57.49450238679829,3.88385814248811e-05,4.0220231679389295e-11,-0.2432262648867408,68.5156956719388
20.13,29.77,7.52,0.98,2.01,3.17204803802818e-05,2.61986102746238e-10,0.193042947230444,71.83877136700909,2.07472935031138e-05,1.4316460703132e-10,-0.2157072039027552,73.24343027188199
34.58,46.27,6.66,0.81,1.57,4.74997576450167e-05,4.4350452431524697e-11,0.2404913854219931,68.1784960210966,3.151237690733e-05,2.2113945700617e-11,-0.249864434098361,68.41140199626162
31.34,62.45,4.63,0.7,1.69,5.96093948685956e-05,4.16653794689817e-11,0.2404305237727805,67.96447662671612,3.6454427218168e-05,2.06291173100046e-11,-0.2493359163151531,67.65618676791948
19.05,34.36,6.85,1.02,1.52,3.52547777109115e-05,2.53305168049458e-10,0.1920703170358441,70.8702811402149,2.30521907079079e-05,1.4853131958367701e-10,-0.2116020096296797,71.95796391721501
25.85,68.66,4.41,0.71,1.5,7.20721592054323e-05,5.574057398196889e-11,0.2178159868161753,52.32014890230891,3.80607354856083e-05,2.9500976681544896e-11,-0.2459587714579056,68.0568713369043
24.78,29.63,6.8,0.73,2.19,3.42944807761079e-05,6.343852027205659e-11,0.2330967562578659,62.28042277571561,2.26510543536508e-05,3.4278772750197e-11,-0.2482049567077052,69.7122780609333
16.65,48.37,7.13,0.26,2.0,7.19712079755595e-05,2.9803809385143e-10,0.199025444895032,84.1698409919912,4.63276777304964e-05,1.78488263004272e-10,-0.1974934380010084,68.4889472591427
28.3,38.74,6.18,0.86,2.08,3.60261608130797e-05,5.32978140462646e-11,0.2369389140070605,65.4161473752724,2.28984437869222e-05,2.7633198502042e-11,-0.2490637726731868,69.225316929209
29.85,26.61,7.54,0.29,1.96,3.66248405916434e-05,3.1548458965936695e-11,0.2434888896812867,68.1838153421295,2.24359057393964e-05,1.5542812399605797e-11,-0.2549463625204974,68.01718117387081
24.15,68.52,5.86,0.43,1.51,8.98576661956411e-05,8.876610549168929e-11,0.2045421870385034,57.6697715720135,5.48535515826784e-05,4.7371259713750004e-11,-0.2346979946791546,60.3551636160738
24.8,34.72,4.39,0.58,2.11,3.8017542262063e-05,3.06139217190508e-11,0.2439922477514569,68.19292058889239,2.32481461620967e-05,1.6003679972181e-11,-0.2546489452763382,67.95949226282058
15.51,30.26,4.91,1.03,1.82,3.00478874812103e-05,1.87443743363242e-10,0.201331932997491,70.54613059860851,1.95098573707275e-05,1.1242564350446501e-10,-0.2248008618395766,71.73829753617709
27.14,65.2,6.32,0.34,1.89,7.50796056892109e-05,7.85949020849523e-11,0.2085044699001434,55.9067028216908,4.62372540790663e-05,4.0454516753804195e-11,-0.243286364624155,68.00663954411151
18.38,16.13,7.78,0.58,1.93,2.30150661034332e-05,7.6377730538805e-11,0.2234768460737564,52.8496241486428,1.36440750943399e-05,3.91201173565994e-11,-0.2496009952215889,71.0000224128687
22.01,71.63,5.63,0.42,2.04,8.11924766174585e-05,1.19216966905538e-10,0.1970892228199302,61.41344709867538,5.10348543218619e-05,6.3197520564257e-11,-0.2244969952584065,54.8219948851992
18.18,55.18,6.81,0.46,1.83,6.81608446772071e-05,2.65077276346419e-10,0.1997769654248618,83.03003146751452,4.08447955313977e-05,1.45774352629738e-10,-0.2011175259083718,67.12170375459722
15.91,34.09,5.84,0.85,2.05,3.76199188641516e-05,3.22283511018994e-10,0.188008519058311,71.40887460762791,2.48740764254403e-05,1.93799617836314e-10,-0.2048869092402876,73.11296939506532
15.55,36.84,7.06,0.53,1.75,4.94351832881049e-05,3.93642075527541e-10,0.1827323419829855,70.6261246189027,3.19841045036161e-05,2.3918739955274e-10,-0.1966629173843542,71.93062313397081
15.19,78.53,7.68,0.54,2.07,0.0001025938530967,2.7806222314783e-09,0.1278221850074154,70.36046091502607,6.71106467150575e-05,1.7871848574839901e-09,-0.1563225796531234,83.67534286892517
21.19,66.64,6.74,0.76,2.19,6.99482409585029e-05,3.34829687346449e-10,0.1785601882428372,68.047867864878,4.46215614593694e-05,9.57072111938645e-11,-0.1990069829274725,69.37747040665168
31.53,49.86,5.76,0.39,1.67,6.11459943868664e-05,4.0518888096834296e-11,0.2406151598539453,67.95135089990458,3.68006375642689e-05,1.9712134262359298e-11,-0.2496828909192372,67.51388626398392
22.23,21.65,5.62,0.72,2.09,2.47734751949274e-05,3.4785730703782094e-11,0.2447477923144621,69.09688398514608,1.50435810305699e-05,1.8648534965903097e-11,-0.2565707419397369,70.04014794651478
17.41,72.56,4.05,0.32,2.07,8.9769956313347e-05,9.931175895509909e-11,0.2029256829690483,59.35892463641832,5.36230572777695e-05,5.4132953372932095e-11,-0.2288112577739492,57.6680659986234
21.02,76.6,4.72,0.93,1.64,6.8259304626094e-05,1.41876205064731e-10,0.1950369328016623,63.74370913669439,4.37875614905643e-05,7.664891895127149e-11,-0.2189744757327137,59.06925848300451
28.02,36.11,4.64,0.35,1.75,3.73537401272723e-05,2.5311571711949296e-11,0.2449590557931688,67.63621720950158,2.2651140998029e-05,1.2702781422494599e-11,-0.2563922653912515,66.62038068424877
32.31,38.95,7.63,0.79,1.54,4.27639158104354e-05,5.0762569853892696e-11,0.2371210189377416,65.46087128786421,2.76006868705857e-05,2.5592292056098197e-11,-0.2492758473886888,68.9261425933376
21.16,79.84,5.83,0.58,1.57,9.01223841926784e-05,1.71019994319527e-10,0.188992769541331,64.51003170677662,5.67691726191506e-05,9.124525164508969e-11,-0.2091214551896153,60.37498599387819
18.29,47.84,7.74,0.79,1.79,5.5680985518634e-05,6.43020485725617e-10,0.1811530789821967,70.41890936959551,3.49255885292101e-05,3.8796424588311003e-10,-0.1869734925770222,72.2368938055559
20.97,26.13,6.18,0.94,1.53,2.80087995956674e-05,7.8211640460193e-11,0.2282419361863284,62.11869552266011,1.81412998796488e-05,4.1205557438606497e-11,-0.2466124929503718,70.25216458880959
15.27,71.17,7.5,0.72,1.73,8.66379192604936e-05,2.05616766183908e-09,0.1401491217240888,71.66006013006029,5.73668448934852e-05,1.3183252067488902e-09,-0.1648726145391005,75.823541214798
33.3,24.37,6.5,1.1,1.53,2.36399215214388e-05,2.4184193050833297e-11,0.2481696039925828,69.03170774999501,1.53022127685862e-05,1.1938026964231398e-11,-0.2628992258787185,69.21093724630911
27.59,76.28,7.57,0.97,1.8,6.97874009700617e-05,1.98713003981937e-10,0.1882592798737063,66.40532664183921,4.56006370442908e-05,1.06909832044465e-10,-0.2079299546888971,64.5470211606293
25.29,78.9,4.77,0.56,1.86,8.92790285725176e-05,7.665567101568089e-11,0.209446684718859,55.34874423315608,5.63515524960107e-05,5.2756734668955795e-12,-0.2249681017232029,47.71601254496719
26.88,23.1,5.09,0.82,2.06,2.13234149535098e-05,2.2901566696573497e-11,0.2488190355163582,68.8382129230176,1.3381317116931e-05,1.18377092124161e-11,-0.2630462752757157,69.01975266867122
26.8,71.98,4.84,0.22,1.59,7.77539397494165e-05,5.5138392447548596e-11,0.221929147417316,51.3620105175838,4.7672722085019e-05,2.7821102116030796e-11,-0.2455896777099668,67.65887605404802
29.71,67.94,6.04,0.59,1.66,7.22460470291431e-05,6.970476277275209e-11,0.2135995162788163,53.9241940840432,4.52825070556127e-05,3.4776243034688e-11,-0.2435901442559109,68.13154626699222
29.2,18.26,6.41,1.15,1.87,1.76617843626426e-05,2.28239568995944e-11,0.2503315854730655,69.7382368875022,1.1165568771781e-05,1.18647030508545e-11,-0.266817970793049,71.15463110146928
21.43,43.69,4.41,0.72,1.68,4.31502501107601e-05,5.33605648689244e-11,0.2338229928508021,62.4595659228965,2.62378198137307e-05,2.8278008176466e-11,-0.2478875776452381,68.63823747957693
20.21,47.97,6.56,0.66,1.72,5.40118512339264e-05,1.76352988019588e-10,0.1936043902348049,66.63154900536122,3.44097788064642e-05,9.72787843578845e-11,-0.215862708873421,64.38396850382958
22.48,55.6,6.47,0.94,1.81,5.47299727103367e-05,1.81818856377718e-10,0.1927185888216141,66.70321243449861,3.61688173174003e-05,9.790795696525149e-11,-0.2154107198245462,64.91225578417362
27.48,26.94,4.14,0.39,1.72,2.60404265138148e-05,1.6482535708401697e-11,0.2509856595632255,67.02491869547639,1.58375352138211e-05,8.28790946006447e-12,-0.2659866812464593,64.58007030961791
26.19,37.05,4.4,0.85,1.55,3.19677940755158e-05,3.05486059824244e-11,0.2323643955621376,64.06781769632708,1.95855785004766e-05,1.59584146053818e-11,-0.2522939210370597,67.19853538489812
30.03,19.47,7.57,0.77,1.76,2.29392837465393e-05,2.47826679685291e-11,0.2479486348048996,69.00959782908788,1.46561932319517e-05,1.2207764357141298e-11,-0.2628841529579504,69.37164783884883
26.09,42.64,7.16,0.5,1.88,5.00907632741944e-05,7.499478129520849e-11,0.2163964782868483,57.08676711640831,3.06881003168313e-05,3.98353288809478e-11,-0.2448406823055443,68.70259321074559
18.85,22.79,6.46,0.44,1.66,2.85781660738445e-05,5.4589404353355196e-11,0.2394781519998897,63.04484426453519,1.83484860851609e-05,3.00768865221117e-11,-0.2494663623710339,69.66487768741351
24.33,55.15,4.9,0.87,1.74,5.33991026293206e-05,6.839726209674309e-11,0.2200546998440681,55.144585076933815,3.45412609918943e-05,3.6725750449592794e-11,-0.2453159511588086,68.58773821632161
17.51,18.63,7.62,1.18,1.94,2.27816608168583e-05,2.63204376378166e-10,0.1997625091718777,75.32818220537851,1.52797959280524e-05,1.64330674208254e-10,-0.2216692205490706,79.17193905026521
28.77,55.43,7.27,0.34,1.82,7.03128336062798e-05,7.45441303750743e-11,0.2114490603515749,55.39114644176751,4.3348753493492e-05,3.78011363535397e-11,-0.2441138190708251,68.2265580532446
34.07,51.78,5.79,1.02,1.76,4.60475353534035e-05,4.4901204703534196e-11,0.2404571180937683,68.1947032800741,3.02159026969743e-05,2.2385718790961798e-11,-0.2490159395200338,68.39534570592411
