Lch,Wch,Tox1,Tox2,Ion_N,Ioff_N,Vth_N,SS_N,Ion_P,Ioff_P,Vth_P,SS_P
15.12,73.59,1.48,2.59,1.56039231730546e-05,5.54265487655524e-10,0.208931459758695,64.94901919103508,1.63819126678539e-05,7.66071111592119e-09,-0.1305437880877804,63.40198109658565
41.74,90.07,0.75,2.59,1.44917707197603e-05,9.774989744837069e-11,0.222510180990685,61.90339539961796,1.98597412369421e-05,2.53991200685208e-10,-0.1904005917698513,59.36033477795713
42.41,11.48,1.46,2.57,1.63450080921418e-06,1.2751153180919198e-11,0.2237787810499816,62.38186937821505,2.29711327943337e-06,1.04931979146461e-10,-0.1592055870459597,60.69775035672858
20.66,45.77,1.27,2.37,9.19532491317908e-06,1.51294035916327e-10,0.2156445525445041,60.84218851245178,1.02815506234949e-05,1.22189999886871e-09,-0.1543942481310111,60.42624385832222
7.6,86.55,0.36,1.96,2.5427713028718e-05,1.2910822815629601e-09,0.205583389491784,64.0864337210957,1.92657771357358e-05,1.49561038651721e-09,-0.1973050886591113,61.14629863409657
27.13,99.66,1.06,1.26,1.92583603942299e-05,1.68593123781633e-10,0.2228697535253871,62.08054878996527,2.18864129909172e-05,5.78624136059843e-10,-0.1828648826334243,60.46206116073896
43.68,42.08,1.07,1.38,6.61176458751499e-06,3.99844293993385e-11,0.2247191607030056,61.16365885821256,9.30088996836979e-06,1.34437339579179e-10,-0.1853522834949122,59.11486286968512
16.99,69.93,1.2,2.45,1.44909671668213e-05,3.18335824699618e-10,0.2142619810151393,61.86389423778611,1.4628668849812e-05,2.5261352482379802e-09,-0.1540992738262218,61.998740959221145
7.38,31.61,0.58,2.28,9.00388355215341e-06,7.49788770782619e-10,0.1988471441042637,64.72611291194946,6.96042491879475e-06,1.39780214884608e-09,-0.1767848332524747,63.21812906902402
26.56,96.59,0.5,2.58,2.06081334167659e-05,1.84289727452986e-10,0.2189922071527268,62.06763320060131,2.12682840365501e-05,3.21581850947371e-10,-0.198237079498132,61.39445846113288
27.03,77.04,0.51,1.35,1.75836423798508e-05,1.19361484536095e-10,0.2220994121439782,61.048640838225424,1.73395548284423e-05,1.53215418284823e-10,-0.2103514933267705,59.98217832135944
9.69,37.23,0.27,1.32,1.10582931203426e-05,2.0816047112662003e-10,0.2168552313840159,61.64690188813877,8.36075210166413e-06,1.94611429878406e-10,-0.2164060813206506,61.3587922282238
31.0,94.85,0.43,2.41,1.96345886147763e-05,1.41617302177723e-10,0.2202795387313927,61.97151510598173,2.11002738996443e-05,2.13216462882416e-10,-0.2052525182398333,59.09045512727987
26.39,71.17,0.79,1.2,1.52182699868457e-05,1.16796403378618e-10,0.2228421827885652,61.47380450430526,1.5850770422371e-05,2.38718301752873e-10,-0.1973615989536518,61.29521556031334
22.91,85.5,0.82,2.93,1.72611240136184e-05,2.31545934225202e-10,0.2166877581420334,61.28568616955148,1.87449618949328e-05,7.84173355300932e-10,-0.1776139748498987,61.05006690917709
40.7,84.23,0.45,2.22,1.60559615381505e-05,8.98565513458492e-11,0.2209933527580029,61.35908455077504,1.86125351421692e-05,1.29983207357424e-10,-0.2066636302804413,58.87976673178583
36.45,33.6,1.32,1.94,5.22383564528214e-06,4.3238322075550494e-11,0.2239456138662559,62.356373532020754,7.25876451911149e-06,2.78614972583962e-10,-0.1659694124846292,60.316595996248445
19.79,34.23,0.34,2.24,8.56385262191652e-06,9.197704953463989e-11,0.2165693006638665,61.583808877532746,7.592648926404e-06,1.17830510190612e-10,-0.206954757880337,58.97098978112941
19.26,45.98,0.66,2.21,1.05847647922859e-05,1.3709725844335002e-10,0.2168965657400831,61.47141533694944,1.01757059616434e-05,3.23670490721745e-10,-0.1898404673661986,59.35192324189469
39.24,20.12,1.24,1.55,3.19701379463761e-06,2.2646312754678598e-11,0.2241146970223429,61.76395757568247,4.31102080636748e-06,1.1269812232373e-10,-0.1739340914826507,59.66176242118903
8.45,95.71,0.87,1.59,2.65462294052837e-05,1.4395271563124601e-09,0.2041059042482739,63.467086104519495,2.1478913723284e-05,3.857553356644851e-09,-0.1725524643334874,62.69086793164658
7.17,73.47,1.18,1.63,1.99096514279057e-05,2.73961981169213e-09,0.1931278722385672,66.32538585932637,1.66271823236804e-05,1.13769544184281e-08,-0.1455355072982651,64.75419315394713
19.34,92.45,1.24,2.83,1.83331340673429e-05,3.82060353398701e-10,0.2137342211387332,62.15007744877567,1.9846942952396e-05,3.4106624816840303e-09,-0.1482566729540044,62.95307761387066
17.1,82.02,0.69,2.36,1.91205709238584e-05,3.01835440557902e-10,0.2159696847870459,61.178840496072375,1.81806070328398e-05,8.33472591024521e-10,-0.1842351147058792,61.8824321978546
39.71,92.08,0.48,1.98,1.79312806754563e-05,9.78320384243978e-11,0.2217217265634777,61.09799488743423,2.0617083458546e-05,1.40535292165508e-10,-0.2073092215235557,59.08525933464343
23.43,35.41,0.81,2.01,7.48076967942148e-06,7.72023974486676e-11,0.2195938115791277,62.09635736181396,7.73282994464008e-06,1.92835034464972e-10,-0.190117212498263,59.194152463048376
14.54,58.22,0.26,2.0,1.59094786908704e-05,2.2315249100518e-10,0.2159097394089799,61.44210302247359,1.26645933922133e-05,2.4048388490246e-10,-0.2116834869376544,60.46071111539697
28.48,71.33,1.5,2.29,1.17792824105623e-05,1.42579928407324e-10,0.220329302551752,61.88508575370584,1.52350064923054e-05,1.4115208689588501e-09,-0.1512207626524948,60.041558034000325
23.46,87.37,0.87,2.54,1.77192068216067e-05,2.14519455099559e-10,0.21794738211422,61.579957820780905,1.98457968513989e-05,7.08713860412064e-10,-0.179379758754398,61.58241070658642
25.99,47.61,0.77,1.2,1.02813797917425e-05,7.888758214533659e-11,0.2228668466695883,61.41070056357234,1.07778671594827e-05,1.49691763221763e-10,-0.1995685555362466,60.584215422649535
36.37,75.51,0.29,2.44,1.55642130153827e-05,9.07180711945309e-11,0.2206104038874178,61.395443974495606,1.64788284390305e-05,1.02214943010754e-10,-0.2122188753448046,60.743104414154566
17.94,82.73,0.8,2.8,1.8516187889443e-05,3.28733153946548e-10,0.2143883377097204,60.85030580008649,1.86445314118672e-05,1.33023069783001e-09,-0.1724911056048106,60.8332963753883
44.83,27.17,1.44,2.08,3.64846409847574e-06,2.7887877246910898e-11,0.2244033568128075,62.2018602903848,5.50762192490462e-06,2.04324941012472e-10,-0.1623826927973415,61.21313366304063
32.85,10.88,0.8,2.07,2.07630532548864e-06,1.4809000117706098e-11,0.2218678338630679,61.73796390845158,2.21322323424902e-06,3.28380542060106e-11,-0.1949474080205845,60.885835752709255
43.91,41.56,0.46,1.37,8.09817147458144e-06,3.66463799905852e-11,0.2234294135079006,60.21557361360785,9.18887643108781e-06,4.0872092128511e-11,-0.2148356889359435,60.8294884733836
34.86,94.59,1.49,2.38,1.4204389690231e-05,1.43949367425305e-10,0.2218432596205052,62.19726328388021,2.12092446425576e-05,1.4804405900357802e-09,-0.1518908475950213,59.712733786899534
32.03,95.95,1.39,1.74,1.56272975672661e-05,1.47131690212938e-10,0.2232810287956125,62.677317711425125,2.13935491248104e-05,1.1099532508816201e-09,-0.161180977941064,61.40621213124715
41.86,68.45,1.43,2.02,9.34502454554918e-06,7.57526537398672e-11,0.2247013502297303,62.304453602149785,1.51630317479783e-05,5.658702786919921e-10,-0.1617346270816808,61.44644969867221
26.29,80.16,1.24,2.26,1.44424809898812e-05,1.68155984933945e-10,0.22043879981278,62.01901935154211,1.80390088854013e-05,1.02742897791039e-09,-0.1640689154790295,61.45276882555454
41.01,12.0,1.02,2.76,1.91742219934679e-06,1.3781037699832298e-11,0.2215815382688154,62.21577527615871,2.44708471625991e-06,6.20030860851738e-11,-0.1748018480905383,59.98394132930402
33.2,61.64,0.53,1.33,1.30941140003846e-05,7.540085394394119e-11,0.222692230145061,60.7394059091978,1.35122772830662e-05,9.46121643270532e-11,-0.2113125576235179,60.3624799591167
22.61,64.09,1.38,1.51,1.23820701749258e-05,1.5609757060855901e-10,0.2205137361073257,62.04458956047543,1.42335320825103e-05,9.49310135553583e-10,-0.1647950717209521,61.448661287151495
33.44,24.59,1.02,2.35,4.21038986054893e-06,3.57224805805809e-11,0.221599587951447,62.46654317997132,5.01386531977785e-06,1.4377280986642002e-10,-0.1776753062556989,61.029717001247846
9.27,70.6,0.87,2.03,1.897142340779e-05,1.17140225520993e-09,0.2000855619321329,63.3806128400536,1.59638079689867e-05,3.4404809541179e-09,-0.1646256665749234,62.34070897299949
27.54,28.98,1.02,2.33,5.26567573018494e-06,5.4679124074675394e-11,0.2203865691613226,62.158788214357386,5.95078658550182e-06,2.25476909377704e-10,-0.1756517819600349,60.249473936155454
41.3,82.5,1.17,2.04,1.23648047885524e-05,9.103580061611869e-11,0.2239750742602285,62.065742295526,1.77517662750409e-05,4.61806700698084e-10,-0.172837478446652,59.31505018826627
32.93,70.24,0.35,1.43,1.59151221058414e-05,8.52611061040139e-11,0.222062551303715,60.50369984886744,1.57338664418287e-05,7.93614660653369e-11,-0.2195903267229933,59.411276855478505
33.54,18.54,1.49,2.74,2.89820049590916e-06,2.97262982200451e-11,0.2213185052758117,62.15266285534285,3.91477813198574e-06,3.07339072151361e-10,-0.1516775441654489,59.978620707074455
27.15,97.91,1.09,2.49,1.78602958167647e-05,1.98069482758898e-10,0.219946913054353,61.9610909296217,2.20413366104003e-05,9.95315495578457e-10,-0.1699328918986089,59.5675358927606
19.93,58.98,0.73,1.98,1.35806205259801e-05,1.61159688712233e-10,0.217790434556613,61.66109098817383,1.32628084236543e-05,4.21088089743937e-10,-0.1882850575315369,59.78111570793588
38.32,87.77,0.21,2.64,1.82179612565709e-05,1.01723016269987e-10,0.2197864752247426,61.51573534346344,1.96699411522274e-05,1.05028575039224e-10,-0.2137710649311433,61.29175563952309
7.91,45.69,1.02,2.89,1.18901127074504e-05,2.56313411273839e-09,0.1840930810505249,68.78272110436926,1.00751176971663e-05,1.23337397414044e-08,-0.1298450894607477,68.72234884423557
43.84,10.27,1.15,2.35,1.57704738639223e-06,1.0418810407451898e-11,0.2235388059588468,61.79141771497293,2.04728307791759e-06,4.6796259351546495e-11,-0.1761810329554754,60.474441686882045
19.5,23.34,1.29,2.68,4.7277271249714e-06,8.887598692085519e-11,0.2146000519807056,61.36731917495988,4.89343121193829e-06,6.88442562034398e-10,-0.1541219173126857,61.00987205515497
42.95,78.83,1.35,1.37,1.13757021085111e-05,7.937603570265459e-11,0.2252160130704287,61.668972072400535,1.75185113554805e-05,4.47065032809352e-10,-0.1718250359659198,58.975906360125
31.15,81.46,0.56,2.61,1.60623588638943e-05,1.26706349242911e-10,0.2201987451104327,62.32835266862888,1.8215750542398e-05,2.5442617563906903e-10,-0.1958366385675538,61.27626451671543
19.18,38.69,0.22,2.53,9.64492859733198e-06,1.12300452239682e-10,0.2156100741604614,61.38528653092636,8.39568765396196e-06,1.29452130322023e-10,-0.2087183890129016,59.53226979116409
36.85,10.78,1.03,2.09,1.85177255091269e-06,1.3039988387180698e-11,0.2230826100407234,61.79063503144143,2.12218714326079e-06,4.714538866301209e-11,-0.1820086060948831,60.687397314495975
40.01,34.11,0.63,2.96,5.89054776118821e-06,4.0547516735986896e-11,0.2205022755253614,62.24069217386383,7.29022688890163e-06,9.51142420982116e-11,-0.1916131378029781,59.7643190085156
35.38,59.92,0.42,1.32,1.29969511259033e-05,6.8125272887547e-11,0.2218721787695064,60.56472265236883,1.32773459320085e-05,6.99555160118239e-11,-0.2162612102659799,60.43387873745038
28.32,48.63,1.2,2.13,8.68789534029262e-06,9.02416393840798e-11,0.2207429713820325,62.14661611302591,1.07479845377532e-05,4.98130947093934e-10,-0.1677855075907494,59.96746591716377
15.18,18.38,0.26,2.59,4.88646003702678e-06,7.65549122159171e-11,0.2137470940789832,60.88319741663993,3.99677733432254e-06,9.0105960139021e-11,-0.2075311428206031,60.2925847796275
35.18,33.32,1.31,2.23,5.27846118406666e-06,4.755573061206619e-11,0.2218804605056017,62.35223356652193,6.98131901827968e-06,2.97919078273278e-10,-0.1651753098504477,60.73140165093661
26.13,50.63,1.06,2.65,9.49253035582024e-06,1.07618570006745e-10,0.2196154524388229,61.90942805521932,1.13088250971933e-05,4.90600712873358e-10,-0.1725296716330507,59.3037915736452
18.37,20.54,0.74,2.61,4.65077521670591e-06,7.133103230498359e-11,0.215685433585562,61.14141139067443,4.35597823293679e-06,2.11813216673805e-10,-0.181577623480917,62.40495932489779
24.09,19.01,1.07,2.65,3.71910513753267e-06,4.61124407534119e-11,0.2179404313422189,61.54582162411784,4.0742686146755e-06,1.91643572506939e-10,-0.1738296706108418,59.73265959353506
36.53,36.78,1.43,1.43,5.70063799090287e-06,4.5674803116553396e-11,0.2246214594109149,62.1040971844105,7.85238155544657e-06,3.19941220332669e-10,-0.1643596375203737,60.7426129617059
13.61,93.34,0.78,2.7,2.25578968968846e-05,6.394379340768101e-10,0.2103507144903236,63.46664911655323,2.03306709707626e-05,2.6512895737441203e-09,-0.1677316572696184,63.67690193514852
44.31,36.26,0.31,1.52,7.44684461996741e-06,3.15771155366952e-11,0.2226306603426509,60.11272409594341,7.85153354767246e-06,2.7773460880656697e-11,-0.2218607091193236,58.42330302427311
26.92,79.53,1.34,2.75,1.35074280537391e-05,1.78294290439592e-10,0.2193186805185198,61.65846120169341,1.68721227122441e-05,1.5006952458876502e-09,-0.154685261298734,59.2649769839431
9.07,86.76,0.39,1.64,2.51510841311734e-05,7.88907015183614e-10,0.2092744897730517,61.96789240579034,1.92411567129141e-05,8.35413624064064e-10,-0.2047789147624506,61.76739454835535
29.2,43.87,1.45,1.64,7.43940538897679e-06,7.729138746073529e-11,0.2218682793941743,62.33019295044155,9.39991731929257e-06,5.68350737116731e-10,-0.1603153117610412,60.97960817910401
22.96,29.55,0.95,2.4,5.81259822037646e-06,7.255959077114149e-11,0.2185440337802549,61.732442634275394,6.26302741004617e-06,2.6088585069508e-10,-0.1778921983371984,61.0409429368793
13.64,65.36,1.01,2.03,1.55574244522084e-05,3.7766366031581403e-10,0.2132731555779046,61.98896236469084,1.45431219917559e-05,1.8718156190973e-09,-0.1661948618787532,63.320897905111806
15.08,21.17,0.92,1.77,5.12507498058835e-06,8.976582449542239e-11,0.2156328616463697,61.066020332391446,4.5322619120645e-06,2.9922879865727203e-10,-0.1796560055029604,61.59323024142605
36.32,93.92,1.3,1.61,1.47467482795114e-05,1.17927418589649e-10,0.2243438373438192,62.12260021857736,2.07931906706349e-05,7.08489829375845e-10,-0.1689135333295483,59.30746800681023
34.71,43.83,0.71,2.11,8.04743764459067e-06,5.73400426165822e-11,0.2213897506826824,61.852469264816925,8.95440007255925e-06,1.25796909013138e-10,-0.1945339956316905,60.69341015669745
24.93,43.58,0.76,2.46,8.93094631121634e-06,9.568298456270139e-11,0.2179775706595053,61.65858325335691,9.52007681305123e-06,2.49772214617807e-10,-0.1870016943083927,59.6691350712783
34.28,70.52,0.73,1.22,1.3934612628418e-05,8.53889513409387e-11,0.2230839093473569,61.01938906764673,1.59116293556802e-05,1.48125450196047e-10,-0.2025536215881743,59.25455006760513
37.68,66.31,1.18,1.45,1.08014524233009e-05,7.70818922462347e-11,0.2243722216877859,61.70978200351256,1.47420758036809e-05,3.34490550201339e-10,-0.1772070469564323,60.75499095908618
12.32,86.85,0.9,2.17,2.17140750240276e-05,6.93797241853914e-10,0.2087173460339916,63.7565480924753,1.94462231172722e-05,2.77599038932239e-09,-0.1649618771143812,62.54700654607076
21.7,93.37,0.54,2.95,1.99948827907463e-05,2.6144328004975803e-10,0.2162044552654734,61.29908176072542,2.10738618427422e-05,5.29429700301723e-10,-0.1919632641634734,59.97334497008637
21.29,37.69,0.82,2.2,8.16127931130001e-06,9.58874583391101e-11,0.2189494268984787,61.89535529260242,7.76809468503094e-06,2.5796896613020203e-10,-0.1876513695538151,59.99625665697149
16.44,82.41,0.86,2.68,1.8824925954799e-05,4.15573601762211e-10,0.211328067545474,62.29384728291439,1.86247589816937e-05,1.69966263215582e-09,-0.16892131971598,62.35805031230801
24.62,51.92,0.38,1.71,1.24443596804702e-05,9.42813130041148e-11,0.2198380644833891,61.60060988417934,1.1423551145333e-05,9.8934233072266e-11,-0.2140418785197006,61.22050870036978
30.94,68.94,1.17,1.74,1.2025331437107e-05,1.0536168702134e-10,0.2231112341411968,62.379559904056,1.52682642588546e-05,5.24919653013772e-10,-0.1735317202760595,59.61649146749016
12.88,95.51,0.72,2.46,2.42334670915714e-05,7.32040065114002e-10,0.2079876407423001,63.69360962584213,2.11758158948915e-05,2.4019882562739703e-09,-0.170517206013498,61.88267867530465
27.6,68.65,1.07,2.0,1.26213154887392e-05,1.26171365458586e-10,0.2211499473950483,62.309906135766326,1.44720744102016e-05,5.293914575991821e-10,-0.1756492116781836,60.23202456214877
37.2,65.17,0.65,1.53,1.23316314598986e-05,7.190332795887001e-11,0.2234105674668653,60.90931775521671,1.3972264920232e-05,1.22631867348175e-10,-0.2032597760515039,58.93867623958504
38.53,17.87,1.12,1.31,2.89699594771079e-06,1.9638810621918497e-11,0.2242921468450187,61.33829940493391,3.79983492719593e-06,7.280620637106419e-11,-0.1820123203101464,60.334078990737474
24.22,71.65,0.45,1.94,1.64661655446214e-05,1.39105194137415e-10,0.2193275214898178,62.07678577053094,1.5551526613474e-05,1.79503543375715e-10,-0.2084728555628386,59.41567485295861
35.75,62.25,1.46,2.58,9.08748003368316e-06,9.014653201755701e-11,0.2229561913713322,62.474570219001,1.36072800484711e-05,9.12678326222528e-10,-0.1531683704262154,59.292393524487686
14.66,31.44,1.36,2.13,6.70883488653323e-06,1.94036643475459e-10,0.2118000616324565,63.32647175866027,6.07532595030581e-06,1.9031099016569e-09,-0.1455659350713941,62.28220296406208
9.54,73.45,0.54,2.83,1.95903455626199e-05,1.2120975441049801e-09,0.2007368865674569,63.834724081028085,1.62363422501261e-05,2.9469072320324803e-09,-0.1710631327872947,63.9786241611229
23.6,22.36,1.15,2.49,4.40780037625485e-06,5.57585289895242e-11,0.2182253446597914,61.57570551988843,4.76480328952244e-06,2.7358598342836003e-10,-0.1696913874084776,60.189954724899394
23.24,26.97,0.76,1.45,6.03940642838197e-06,5.3655589876044096e-11,0.2210512324491694,62.03023863070498,5.84404239757084e-06,1.07134341566565e-10,-0.1970309794904187,61.402340241576496
11.79,36.56,0.62,1.98,9.71100337331207e-06,2.41240180324178e-10,0.2114362151676788,61.61787040010602,8.10729595025513e-06,5.67592684870993e-10,-0.1843287745213967,62.37888183559166
28.02,53.09,1.29,2.77,9.07176860009909e-06,1.10810763448984e-10,0.219459116004095,61.71992144982536,1.17363850794644e-05,7.90571903396376e-10,-0.1586855133327195,60.589543288312
30.55,28.64,0.79,2.66,5.39217424411439e-06,4.6298504216538094e-11,0.2206888649750748,62.33870698736287,5.94893527544061e-06,1.44331970268786e-10,-0.1847700202080272,60.44059804496985
44.66,44.15,1.35,1.86,6.10483238716924e-06,4.4425850091026597e-11,0.2246423720181663,61.991312154245165,8.89654179132571e-06,2.785555342536e-10,-0.1673621438076504,59.47555216079368
43.33,17.48,0.21,2.79,3.50909256121581e-06,1.71673638516627e-11,0.2206278018928106,61.10943562528792,3.64957318119494e-06,1.66068891989442e-11,-0.2166494489899123,60.43519544600022
41.59,92.11,1.21,2.95,1.29536214282738e-05,1.09866118738375e-10,0.2230460636306915,62.5739164700646,2.03456199175761e-05,7.05559917175049e-10,-0.1641947794409802,60.76865456982007
15.0,61.5,0.67,1.91,1.53894832528082e-05,2.55219626278944e-10,0.2154249972965665,61.09746299577937,1.38266242448299e-05,5.919298395494311e-10,-0.1901656288477888,60.28368069398797
35.58,91.52,0.54,2.32,1.75093615438663e-05,1.15234684000825e-10,0.22125352448573,61.70701613967135,2.03993149384349e-05,2.04388444631727e-10,-0.2002905700274274,60.3498830856524
17.4,25.65,0.6,1.54,6.4357481424666e-06,7.287028520328039e-11,0.2194023142132914,62.19656410699108,5.33964856605905e-06,1.2407296366378e-10,-0.2009949996750551,61.05384196042268
34.18,34.96,0.71,1.43,6.9131129813597e-06,4.3122106110659695e-11,0.2226552782431491,61.1629728576079,7.59174285881825e-06,7.738072901321749e-11,-0.2012792865225639,59.79780075593072
13.01,48.9,0.6,2.42,1.25032233512918e-05,3.09928934799738e-10,0.2107762322950215,62.20269001571166,1.08701456241685e-05,3.3277430985317404e-09,-0.1450023531776718,61.52587820045778
32.35,83.36,1.27,2.52,1.32034891381871e-05,1.35381489032547e-10,0.2214434158912086,62.248400852580126,1.85729160967436e-05,9.92503088335773e-10,-0.160506137495064,61.23898665280468
11.46,54.7,1.5,2.37,1.2819579711318e-05,8.72488619392188e-10,0.200515555128798,65.43392952217651,1.23782613888629e-05,1.10416572628065e-08,-0.1223113998599104,65.52335813608005
15.16,89.0,0.47,1.35,2.37766362192025e-05,2.92005388005171e-10,0.2183735035776252,61.9898786317806,2.01417428017189e-05,3.6024517905408103e-10,-0.2099901037117353,59.77865850219949
17.47,91.63,0.26,2.38,2.37897017706139e-05,2.94229909346196e-10,0.215998188289807,61.46440131206488,2.06833824299448e-05,3.61607683744098e-10,-0.207716780330557,59.27582493015508
41.35,85.24,0.95,2.62,1.3198143322443e-05,9.629551287536289e-11,0.2227226928179395,62.21991056825837,1.84152591138033e-05,3.61578969440162e-10,-0.1793789607654928,61.39148965898758
12.06,90.32,0.77,1.51,2.35910079138645e-05,5.31349758587375e-10,0.2131079962350295,60.64029171467328,1.95240590985224e-05,1.4031772320649701e-09,-0.1826309499021876,62.14053442367669
20.54,10.57,0.51,1.4,2.64896284744549e-06,2.3339974040001797e-11,0.2195932401407504,61.73830678259959,2.16798909934964e-06,3.17993512002492e-11,-0.2082274518295462,59.192323183143934
11.01,57.46,0.62,1.69,1.56151017445718e-05,3.77571402412776e-10,0.2129183353381003,60.878508366453865,1.27778643656909e-05,7.58354144111407e-10,-0.1903919397971069,60.31213748164703
25.22,95.22,1.49,1.81,1.70444257719243e-05,2.19351320313619e-10,0.2194242685185593,61.66452927109357,2.03642823738154e-05,1.76456352954302e-09,-0.1563054827561298,59.68218276335687
30.49,81.28,0.93,2.07,1.48324002773024e-05,1.26538755394438e-10,0.2220864195054729,62.34287462409216,1.75518822192118e-05,3.9225703766334603e-10,-0.1851155716276063,59.838937346460575
31.3,23.85,0.24,2.61,5.30473745613105e-06,3.4484243900706694e-11,0.2196593501041616,61.70353772278872,5.13649663358679e-06,3.80191112375323e-11,-0.2128894967525183,61.069846348251495
36.94,12.23,0.37,1.93,2.57277357228809e-06,1.34915137836236e-11,0.2218804513605992,60.71419389841581,2.47203894354286e-06,1.46071678647744e-11,-0.2145892554470408,61.04891789788219
13.43,96.1,0.67,1.58,2.49254434009204e-05,4.189129065199e-10,0.2167790046006691,61.40154686455457,2.12498808661832e-05,9.49348198533856e-10,-0.1926376490160865,60.06980169564032
12.8,22.04,0.56,1.68,5.85404386592266e-06,1.0925062927723401e-10,0.2138244595783722,60.666144648653486,4.69915072127022e-06,2.0208433893610101e-10,-0.1937960620466161,60.04668594430041
43.46,56.99,0.23,2.09,1.17090855211749e-05,5.3112548308343e-11,0.2214897645552072,60.608827521840354,1.25874048354702e-05,4.72002463890087e-11,-0.2201820923215514,59.02884460863485
12.66,13.43,0.32,2.21,3.60645391354118e-06,7.30883992877547e-11,0.2118911595188536,60.299492987756416,2.7397840517508e-06,9.69880130145204e-11,-0.2010969242781198,61.96633956803098
7.55,67.74,0.56,2.07,1.9524626789826e-05,1.3348959823786601e-09,0.2012307475890559,63.19275395766416,1.53132936482754e-05,2.41592719043603e-09,-0.1803788636546423,61.52116991554543
25.49,15.72,0.3,1.74,3.85486269312099e-06,2.6207833667443298e-11,0.2205245934176948,61.0910798228589,3.3121090461001e-06,2.3177813287518897e-11,-0.2199514156628814,59.56280026686067
10.7,42.14,1.27,2.93,9.80914733798425e-06,8.91625619117028e-10,0.1972841348799414,66.91458349365173,9.09506793466501e-06,9.367696550447261e-09,-0.1232504787049327,66.95342666177562
16.54,51.55,0.55,1.8,1.316704903967e-05,1.7645761407539003e-10,0.21591201297721,61.25149905392743,1.15082642222247e-05,2.80850416951666e-10,-0.1998532976302359,61.72680406701503
20.32,74.73,1.11,2.76,1.52134249040244e-05,2.6808738083740603e-10,0.2143415012747562,61.07704644237224,1.65363625392106e-05,1.8144883827850202e-09,-0.1571869109498609,60.29010663375136
35.61,39.13,0.49,2.09,7.81691173153553e-06,4.7387329382100393e-11,0.2215420021900593,61.32290064532736,8.66643873749092e-06,6.8816649990174e-11,-0.2070154839824332,58.99950160276127
15.33,26.15,0.45,1.52,6.99812861908036e-06,8.701783690302129e-11,0.2177857750895729,61.85407377495952,5.78193346576531e-06,1.0797402518629001e-10,-0.2093830981610134,59.61327496444027
29.82,74.58,1.5,1.8,1.22329714161437e-05,1.33148607997396e-10,0.221427831667643,62.1485624852054,1.65290825400122e-05,1.16678036453587e-09,-0.1555943280373014,59.44263790480652
38.8,43.72,0.99,1.42,7.29585080673517e-06,4.7831587879564296e-11,0.2240643251836734,61.33943862881782,9.47400381682169e-06,1.48505409889779e-10,-0.1872410414199223,58.50489090815769
27.58,24.9,0.45,1.47,5.68031228296434e-06,3.7727679187185195e-11,0.2217641590916766,61.00080252616232,5.3174462106219e-06,4.4244778123812497e-11,-0.2125027169991092,60.678454059135554
21.54,65.59,1.13,2.55,1.26716475257294e-05,1.91096204506988e-10,0.217738204944566,61.40455346566674,1.43390804121906e-05,1.0265067461378402e-09,-0.1658603248185244,61.72747399000189
8.31,31.54,0.63,2.27,8.74498711432574e-06,6.12684159733994e-10,0.1994953149735564,63.94252472130316,7.02173552494421e-06,1.2114283925891401e-09,-0.1752834287405264,62.60048097089828
29.47,53.7,0.66,2.29,1.07149908959881e-05,8.91389363557786e-11,0.2197569353089764,62.18642757625341,1.1797770427287e-05,1.89998248012744e-10,-0.1934894454823696,60.3252757797496
22.12,10.25,0.21,2.68,2.56359438620818e-06,2.3061609000011798e-11,0.2176370251688323,62.032545198899584,2.09108123283204e-06,2.0887077658961697e-11,-0.2166990580969818,61.43518910692113
24.17,64.85,1.1,2.02,1.24630803777627e-05,1.47376947211375e-10,0.2193724316906701,61.84302388645388,1.38155499453093e-05,6.24033667852707e-10,-0.1743190211340515,59.81112425099797
11.04,96.49,0.32,2.6,2.62719964395357e-05,8.65881477020439e-10,0.2077195966555412,63.7392039421872,2.13563941033376e-05,1.3018319818952401e-09,-0.1914672904157819,60.957900940244805
15.66,57.35,0.42,1.41,1.54537020424768e-05,1.8141039711852003e-10,0.2180596306734563,61.93178279614912,1.29499121922381e-05,2.07613448923527e-10,-0.2115354198803056,60.26742449925317
43.53,65.63,0.27,2.32,1.29765746120083e-05,6.291001732068139e-11,0.2211852128972683,60.92986280014293,1.44332071578037e-05,6.3796403189999e-11,-0.2156919201974873,60.67640615604002
33.26,67.02,1.49,1.48,1.06226875179428e-05,9.70031291436628e-11,0.2238310175668619,62.587888248731126,1.47270106028664e-05,7.66424396834403e-10,-0.1603262092309338,61.1003204117083
13.97,66.19,0.77,2.61,1.59700791810253e-05,4.10410125994778e-10,0.2112980378709031,62.82098229391611,1.48426793989908e-05,1.55169558278888e-09,-0.1717843819182898,62.36869524352591
33.51,23.76,1.16,2.58,3.94268699745455e-06,3.5985047164420397e-11,0.2212969895120205,62.30896599843834,5.0894667550471e-06,1.97194350265177e-10,-0.1695016915671288,59.646495071194536
22.56,49.34,1.47,1.95,9.23483536302946e-06,1.3264030630796302e-10,0.218964176580554,61.617275258391366,1.11435105574055e-05,1.0664723540555e-09,-0.1560303902062739,59.65904104978704
19.66,24.46,0.97,1.3,5.48905146097997e-06,6.36034960764556e-11,0.2196203218851087,62.086363255503706,5.22316979869444e-06,2.03181716869457e-10,-0.1834465636907587,60.985208828534816
